label;Text
;@rifqiazizian Ingat mas, ada 13rb pegawai pajak yg belum lapor LKHPN di Kemenkeu yg padahal di internal mereka deadlinenya sampai akhir bulan Feb
;@__dtm__ Wkwkw tp ingatlah kawan.. Semua hal yg telah terjadi tdk membebaskanmu dr kewajiban bayar pajak, klo dpat surat permintaan cinta bahkan smpe pengadilan pun tdk akan menolongmu, semua selamatkan diri masing2..??
;"@CNNIndonesia Bedain ikan segar atau busuk dr kepalany
Kalo kepalany busuk buat apa bersihin sisikny
Buang kepalany cari yg bersih
Kantongny bolong, brp besar pajak dipungut
Engak bakalan cukup
Yg furious pembayar pajak
Pajak mirip upeti
Bkn utk kesejahteraan rakyat
Sejahterany pemungutny"
;@rifqiazizian Saya setuju si, soalnya banyak pegawai DJP yang jujur dan berintegritas. Kalau gaada pajak, pembangunan instruktur, jalan tol, sekolah, dan bangunan lain yg dinikmati masyarakat pun gaakan ada. Karena itu semua dipakai dengan uang pajak negara.
;Mas @Edhie_Baskoro td sy agak sempat baca di TL pas pras ke gocek soal pajak bus @PDemokrat ..pdhl Da @panca66 udh nglampirin bukti sdh dbayar hlo ! *PengaduModeOn.. hwakakakakakak
;"@kring_pajak @kring_pajak              
 #LupaEFIN 
 a.wp orang pribadi
b.sudah aktivitas EFIN"
;@CNNIndonesia Tapi kalau di IG pegawai pajak pada nyuruh kita husnudzon kak https://t.co/0ONqnK1All
;@CNNIndonesia Yang salah rakyatnya, ngapain bayar pajak. ??????
;@yukobeltran @DitjenPajakRI Kl ga nyaman kantor pajak kosong om ????
;@TodiTwit @CNNIndonesia Negara kok cuma ngandalin pajak. Apa bedanya sama preman yang suka malak orang? Padahal negara punya banyak sumber daya alam tapi ya begitulah
;@Warmanious1 @DitjenPajakRI Poin kedua yang penting. Hrsnya produsen membayar pajak.  Tp disiklus perdaganganya konsumen yg justru membayar pajak.
;@CNNIndonesia Lucu bgt, comment nya kita nga salah, hrs lsg cek bawahan nya kerja sdh bener blm, pegawai pajak tuh dah terkenal. ?????
;@idextratime ayo bayar pajak, biar kami bisa bisa beli rubicon/ferarri lgi ??
;Bayar pajak nya di kantor hansip ya, di tiap desa sdh ada petugas hansip nya kok.
;"@detikcom Biarin aja, pajak mereka semua yg di instansi. Sipil yg nanggung.

Sipil ya sipil aja ga ada istimewanya."
;"@DitjenPajakRI Dah min ga usah koar"", liat aja nanti buah dr kelakuan oknum pegawai pajak yg punya harta bombastis berpengaruh ga sama penerimaan pajak tahun ini ????
Kl saya sih ada pegawai pajak ke rumah saya, bakal saya tolol"" in ????"
;@zanatul_91 Papa saya 30thn jd guru, tunjangannnya  naru jg di tahun2 terakhir wkt mw pensiun. Harusnya gaji guru d berikan sama dg oegawai pajak bu
;"@f_fathur Orang bijak taat pajak
Orang bejad embat pajak"
;@kurawa Terbukti banyak pegawai pajak yg hedonisme pake duit rakyat ?????????? @DitjenPajakRI
;"@detikcom Sangsi berlaku buat kelas kebawah.. sekarang buktikan kalo sangsi itu juga berlaku sama pejabat kelas kakap yg tak mau byr pajak.??
PAHAM NAK!!!!"
;@DitjenPajakRI @Telkomsel  beli paket data dah termasuk pajak gak. Dapat bukti potong gak. Serius nanya.
;@kring_pajak Belum punya efin min..
;Menteri Keuangan Sri Mulyani mengakui harta kekayaan pejabat pajak, Rafael Alun Trisambodo, tidak masuk akal. #bisnisupdate #update #bisnis #storyshot https://t.co/JtIwLkZmYU https://t.co/yH1SjVeoRi
;@CNNIndonesia Berani naikin gaji guru ndak minta berangkat kerja jam 5 pagi..,..lembur dong.....kyak pegawai pajak ??????
;@herman1702 @Dharmas56190807 Stelah pajak pegawai pajak rame2 bli mobil motor mewah, asuuuk kelakuan pejabat ini
;"@CNNIndonesia ""Harta pegawai pajak banyak yang doesn't make sense"""
;@KemenkeuRI Harusnya gratis karena dari pajak rakyat, kalaupun bayar harus murah dong.
;@CNNIndonesia Bisa ajee aki-aki nyari celahnya, biar ga bayar pajak juga kah?? ????
;W liat2 tiap kali dit pajak ngetweet psti rep nya pada salty??
;@NKRI_jokowisyoo Itu pajak dari bonus yg diterima. 3% aja segitu. Kl 100%, tinggal dikalikan 33. Brp bonusnya yg diterima?? ????????????????????
;@kring_pajak e-form sekarang sdh ada form utk UMKM penghasilan 500 jt. Utk submit e-form sekarang harus mengunduh lampiran. Kalau penghasilan sdh di input di form, lalu apa yg hrs dilampirkan lagi agar bisa submit eSPT ?
;Pengeluaran ku bulan ini juga akan banyak ya pajak motor ??
;"@_MbakSri_ ????
Seruan yg seRU dan keliRU..! Menyerukan sesuatu yang keliru dan berdosa ; mengajak masy luas agar tdk byr pajak."
;"tribunnews: Menurut Sri Mulyani, jika para pejabat dan pegawai pajak hendak melakukan refreshing  alangkah lebih baik untuk tidak menunggangi motor gede.
Memamerkan kekayaan dan benda yang bernilai mahal akan memperburuk citra para pejabat di mata masyar… https://t.co/noxjsS4VVS"
;@otongkoil ditjen pajak
;Ya jangan dong pak..tetep kita semua harus wajib taat bayar pajak dan taat lapor..biar dengan kepala tegak, bangga dan penuh kehormatan bebas menunjuk nunjuk muka para pejabat yg lalai sama kewajibannya ???
;Ini yang membuat Bu Sri gelisah..kalo warga NU tak bayar pajak, pendapatan negara pasti bakal turun. INi akan menganggu kinerja makroekonomi...
;@kring_pajak Min, pph 23 batas waktu lapor spt nya kapan ya?
;DUTA PAJAK '23
;"@kring_pajak @kring_pajak #LupaEFIN 
a. WP orang pribadi
b. Sudah aktivasi EFIN"
;@InvestorID Jadi apa dong....... bersihkan dan audit pegawai pajak begitu!
;@DitjenPajakRI Alah eselon 2 aja gk bayar pajak ??
;@CNNIndonesia https://t.co/ouobGV2kiO kalau bener ga bayar, yakin nih bisa dapet duit 1,7 T sendiri? kalau misal ga ada yg bayar pajak, darimana tu 1,7T, duit kakek Lo?
;@DitjenPajakRI Lapor SPT buat apa sih min ,yang kerjaan cuma karyawan tiap bulan sudah dipotong pajak masih aja laporan, kek guna aja datanya
;"Negara makin sakit dibuat GP ancur!
Urusannya apa?
Kantor pajak dgn kelakuan anak pegawai pajak?
Ealah rusak banget negeri ini, sudahlah jaga gereja saja.
Makin tertawa orang melihatnya."
;gua pengen liat imbas kasus kmrn, taat pajak apakah akan turun atau naik yh
;"@kafiradikalis Ternyata masih ada pegawai pajak yg berani menyampaikan kebenaran,semoga ganti Rezim Bpk ini menjadi pengganti Menteri dan berani melawan mafia negara.
Sptnya Bpk ini tdk takut di cap TALIBAN/  RADIKAL yg ternyata predikat ini utk org² yg tdk mau diajak kompromi utk kejahatan.."
;"Min saya ingin bertanya, mengapa ppnbm tidak dapat dikreditkan?
Terimakasih sebelumnya min??
@kring_pajak"
;@shebriana Udah sampe akhir error mulu di device mana pun. Trus tahun lalu, pas ada petugas pajak di kelurahan, dia bilang baiknya ngisi via PDF aja karena yang online sistemnya belum sempurna dan suka ga keinput. Tahun lalu aku isi pake pdf??
;@AnthonyBudiawan Saat nya tolak bayar pajak
;@marlina_idha Dan Pajak rakyat jadi sumur resapan
;@Ahmad692x @MellisA_An @GunRomli Di jelaskan jg psti you ga bakal ngerti tetap ngeyel. Jd ketik aj di google apa itu Banser.., dan si Dandy anak mantan pejabat pajak jg gak nyangka bakalan smpai seperti ini. Mungkin klo orang biasa damai beres karena si Dandy ngerasa bpak nya bnyak duit.
;@democrazymedia Sebenernya sih bu gnapa juga kalau kelihatan mewah asal dari uang halal, uang pajak terdistribusi baik ke masyarakat , tidak di korupsi, tidak dipakai proyek abal2 yg merugikam negara. Apa iya semuanya meski harus 'keliahatn' biar masyarakat seneng sama apa yg terlihat doang. Sad
;"KPK Ungkap Modus Korupsi Sektor Pajak, Seperti Apa?
Harusnya dia bayar [Rp] 1000 misalnya, karena nego, dia cukup bayar [Rp] 500,"" tambah Alex mengilustrasikan https://t.co/4sBC7D3fDk"
;"Desember dan masa pelaporan spt adalah saat yg tepat untuk mengatakan ""pajak ni babi betul la"""
;Fine kalau memang lapor SPT adalah bagian dari self assesment wajib pajak. Tapi mbok yo'o buatin cara yg lebih sederhana. Lapor SPT 1 tahun sekali, setiap mau lapor kudu buka tutorial youtube dulu krn sudah lupa yg mana hal itu wajar sebab bukan merupakan kegiatan rutin.
;@__dtm__ 2.Teman dikantor pajak
;@tvOneNews Ya... PAJAK KITA UNTUK MEREKA
;"PPh badan e mek 1.650.000 x kurs kmk GBP 18.341,74 = 30M an
Dengan sedikit lobi bisa menjadi 10 M an, asal 10M untuk sangu otoritas pajak setempat. Masih untung 10 M ??????"
;@DitjenPajakRI Bayarlah pajak, agar para pegawainya hidup layak
;"Sedih Pacar Anak Pejabat Pajak Dihujat dan Dibuka Identitasnya, Kak Seto: Jadilah Sahabat Anak

Sedih karena anak pejabat kan ....???
Hai Seto, gw tanya loe pernah ga mikirin brp banyak ibu2 yg terpaksa bawa anaknya yg msh balita dipenjara...?????????????
https://t.co/i4LRdS0Vkh"
;@DitjenPajakRI aku yang lupa aliran dana pajak kemana aja ya min wkwkw
;@geloraco WOOOOIIIIII LO YANG DIGAJI PAJAK DUUUULLLLL !!!!!!!! https://t.co/VOqsNQ0WqR
;"@Joyboy49 @andy_dodot @DitjenPajakRI Kaliin 0 aja segala argumen dia soal pro bayar pajak. 

Konsultan pajak soalnya.

Blog"
;@Limbahjenuh @spesiallsambat @DitjenPajakRI Kerjaan orang pajak?ya nerima gaji dari yg bayar pajak kek anda² dan kita² lah, maka dari itu perlunya anda bikin pelaporan tersebut, biar penggajian orang pajak lancar, gitu..
;ORANG INI UDAH BAYAR PAJAK BELOM KAAAK??? https://t.co/cfFTEdNUKQ
;@DitjenPajakRI Dilematis bekerja di instansi pengelola pajak.. Gaji sedikit negara takut pemasukan pajak di manipulasi, gaji gede negara takut gaya hidupnya bikin iri rakyat. Solusi : tingkat kemakmuran rakyat di tumbuhkan.. Klo rakyat makmur semua, apapun gaya hidup petugas pajak bebas dah.
;@Tiaratea @zanatul_91 Masuk untuk PPGnya susah, buat lulusnya juga susah. Setelah lulus juga sertifikasi untuk honorer hanya 1,5jt perbulan dibayar pertiga bulan. Belum telatnya, belum kepotong pajak lagi. Hhhhhhh
;@DitjenPajakRI Kalau Rubicon itu berapa ya pajak nya ?
;@proletarsusah @CNNIndonesia katanya pegawai pajak udah pasti masuk neraka bener ya?
;"Februari Full Senyum Boskuhhhh
sugeng rawuh Maret
pripun niki... bayar pajak mboten? https://t.co/ruTVM1n7Dx"
;@spesiallsambat @DitjenPajakRI Harusnya yg lapor itu intansi pajak, pajak yg dibayar oleh rakyat sesuai ga dengan pajak yg disetor ke negara. Rakyat udah bayar pajak disuruh lapor juga, terus kerja lu apa?
;"@tatakujiyati ""Orang bijak taat pajak"" ternyata slogan doang.malingnya banyak.tukang palak @kemenkeuRI @DJPBKemenkeu"
;@Yusuf_izeckkson @Akbaaruu @spesiallsambat @DitjenPajakRI Si paling iri sama pegawe pajak. Kayak yang pernah lapor pajak aja lu malih
;@adypanha @CNNIndonesia Negara ini punya sumber daya alam yang besar.....bisa hidup dari situ. Jangan pajak untuk menghidupi negara tapi sumber daya alam menghidupi cukong cukong
;@Boediantar4 Aduh... mulai pengerahan massa? Kasus anak dirjen pajak pula? Yg mana lagi nih?
;"@raf_fasy @DitjenPajakRI Sy cuma mengingatkan"" jangan ambil yang bukan hak mu"" wajib pajak ikhlas membayar pajaknya. Jika para pegawainya jujur, rutin melaporkan harta kekayaanya, ikut bayar pajak."
;@OposisiCerdas Betul Bu  ....Pantes Pada Tajir2  petugas2  Pajak  krn  terlau  Jujur
;@OnlyFrens Mending toup diamond, itupun kena masih pajak juga ??
;"Tongkrongan Mewah Para Pejabat Pajak, Rubicon hingga Harley Davidson, KPK Ungkap Celah Korupsi Jadi Kaya Raya! #pejabatpajak #wajibpajak #Bayarpajak 
 https://t.co/0OvJui3fJY"
;"@kring_pajak #LupaEFIN 

1. WP Pribadi A/ Andi Fachri Hanif Wirabuana
2. Sudah pernah login hanya saja lupa pass dan lupa efin"
;nah kan jadi pada males bayar pajak kan, mampus
;"Abis dirjen pajak..ganti dirjen bea cukai....PR nya banyak ya Bu SM..
Mana di IG banyak di serbu ama orang pajak sendiri..ayo warga twiter..imbangin tu yg ngerujak bu SM di IG"
;@OdearaSurya @YruQt2XKBnOzz7S @prastow Referensi Anda apa ya, mas? Buku apa yg Anda baca? Atau setidaknya link google mana yg Anda baca? Kekhalifahan mana yg tidak hidup dari pajak? Anda selalu sebut menurut Islam, dalam Islam. Mana dalilnya?
;"@kring_pajak a. Pribadi 
b. Sudah aktivasi, namun lupa lagi nomer EFINnya 
#LupaEFIN"
;@CNNIndonesia Ok fix rafael tdk seleweng biar org bayar pajak ??
;@prastow Klo Dari pajak rakyat harusnya gratis donk..
;"@BaseAnakFK Ortu temen yg orang pajak pernah bilang ""gaji bawahanku yg baru lulus sekolah akuntansi, yg sekolahnya ga selama dokter aja gajinya lebih gede dari dokter iship"" sad but trueee."
;"@spesiallsambat @DitjenPajakRI Alasannya karena system masih jelek, kalau system udah bagus pasti udah konek ke semua pendapatan. 
Hari gini apa yang tidak dipotong pajak? 
Kalau sistem bagus, pasti semua terintegrasi."
;@txtdariterserah Semua jajaran bea cukai dan pajak bersih habis foto dari akun nya itu instruksi umum di lingkungan mereka takut sama Bu Mentri depkeu
;@erhanardianda Makanya kekuatan akuntabilitas di LHKPN perlu diperkuat sbg bntuk reformasi birokrasi, tdk boleh fiktif dan manipulatip,  toh itu jg untuk mmlihara trust publik dg pejabat/pemimpinnya. Terutama trust bayar pajak??
;"@kring_pajak 1. WP Pribadi A/n AKHMAD RIYADI
2. SUDAH PERNAH LOG IN TAPI LUPA EFIN
#LupaEFIN"
;@BosPurwa @panca66 AYO BAYAR PAJAK UNTUK MEREKA
;@gilbhas info lowker di Ditjen pajak dong
;@DitjenPajakRI pajak udah dipotong, klo PNS pajak dipotongnya gapoknya doank, tunjangan lewat amplop coklat apalagi akhir tahun habisin budget, yg kena pajak pemberi project/instansi??aman kan pegawai, pgwai pajak  gol 2 rumah 1M, mobil 2, anak sekolah mewah, mau bukti? tangsel banyak
;@paraNEWnormal Pajak tu di medan artinya pasar
;"KPK memastikan memanggil eks pejabat pajak, Rafael Alun Trisambodountuk mengklarifikasi harta kekayaannya. Wakil Ketua KPK menyebut, KPK akan mengonfirmasi harta dan sumber harta kekayaan Rafael berdasarkan LHKPN.

https://t.co/HQRxm4qmMi https://t.co/8x4xBRWBiH"
;Gaji adalah milik cicilan dan pemerintah (pajak) wkwk
;"@EmmA_wi2 @DitjenPajakRI Pertama: kalau dia ga bayar pajak, dia adalah target orang-orang yang mendapatkan subsidi. Itulah guna pajak. Justru orang yang bayar pajak besar yang tidak  termasuk golongan yg mendapatkan subsidi. 
Kedua: sadar atau tidak sadar kita semua sudah byr pajak. Dari brng yg kt beli."
;Pas materi pajak gua jelasin pentingnya pajak buat negara dan rakyat, eh muncul kasus pajak, minggu ini pada nanya jadi gimana pak bayar pajak penting ga? Wkwk anjirlah jawab aja terserah lu mo bayar apa kaga, saya juga bingung wkwk
;@qorygore Jangan lupa membayar pajak
;Admin Ditjen Pajak gak kayak admin @Gerindra yg suka balesin meme kocak.
;@prastow Pak rakyat yg belum punya mobil di beliin juga dong pak biar bisa menikmati hasil pajak,biar berasa bawa mobil di toll,atau gak motor beat saya juga boleh dong pak msuk tol
;"Waoooow ??
Nyaris semua bangunan dan tanahnya berasal dari hibah tanpa akta? What? Siapakah yg sgt dermawan itu yg dg keluasan hatinya memberikan tanahnya kpd pejabat pajak tnp mengharapkan apa2, tnp melalui proses hibah yg benar? https://t.co/uvieXBJZdd"
;Eks Petugas Pajak Memiliki Harta 56 Miliar, Said: Ancam Ulama Tidak Bayar Pajak Jika Terbukti Diselewengkan https://t.co/P1PPP4KVnV
;@DitjenPajakRI Pajak kita untuk memperkaya pegawai pajak? Mending #StopBayarPajak
;"Betapa muak perasaan masyarakat. Di satu sisi, mereka terus diburu dan dipalak dengan berbagai pungutan pajak. Di sisi lain, korupsi dan skandal mafia pajak terus bermunculan. 

https://t.co/k9vMnk9JPU https://t.co/vWl0kxhZzz"
;@CNNIndonesia .wkwkwk kalian ormas dapat hibah dr pemerintah ya dr pajak jg tong
;@Mukidi_alNgibul Perbanyak ilmu dlu deh pak. Jangan asal mengharamkan. Sekelas ulama aja gak. Bahkan MUI pun dianggap haram. Keluar aja dari Indonesia kalau gak mau bayar pajak dah
;@DitjenPajakRI Ayo bayar pajak!
;@pendakilawas Waaaahhh geng motoran Dirjen Pajak.... Ckckckck
;DPR RI Meminta Sri Mulyani Pantau Gaya Hidup Hedon Pegawai Ditjen Pajak https://t.co/JP7IvfLi33
;@msaid_didu @prastow Duit dari pajak kok buat jalan tol yg penggunanya hanya pemilik mobil, itupun mesti bayar mahal, artinya pengelolaan pajak yg nganu
;@DitjenPajakRI Termasuk pegawai pajak kan? Jgn nyuruh aja, situ jg lapor, enak aja nyuruh2 org
;@tatakujiyati Rakyat yg baik harus taat pajak,pemerintah yang baik ngabisin pajak????
;Bentuk dari adab. Anak si pagawe pajak mana bisa rengkuh ka saluhureun kieu
;@nurimamtaufik menghindari pajak a. Mio nu di ruang tamu abdi ge mung katinggalna hungkul, saleresna eta teh harley.
;"@kring_pajak #LupaEFIN 

a. WP pribadi a/n DITA RAMADHANI
b. Sudah pernah tapi lupa save"
;@lysavana1 Ini pegawai bagian mobil dinas kok ga paham ya kalo bayar pajak itu bantu negara, itu pasti Bu Risma ngamuk pegawainya ga becus kerja
;@Dennysiregar7 Kagak percuma pabrik rokok jadi pembayar pajak terbanyak ... buruhnyq pada naek spedah. Yg malakin pajak tajir melintir
;@DitjenPajakRI Mbak youtuber udah lapor pajak belom.
;Kalau sudah dapat izin posting, dan identitas surat jg jelas, berarti sah dong diviralkan, biar para pembayar pajak melek. Cc: @ItjenKemenkeu @KemenkeuRI @DPR_RI @KejaksaanRI @mohmahfudmd
;@DitjenPajakRI Bersihkan dulu tikus-tikus pajak min...galak sm yg wajib pajak tp tikus pajak di diemin..males bayar pajak lagi
;"@DitjenPajakRI Ayo bayar pajak.

Bismillah dapat rubicon"
;@gibran_tweet Mending jadi pegawai pajak aae toh...
;@KemenkeuRI Hastag nya UANG KITA DICOLONG PEGAWAI PAJAK.
;Case rubicon...jadi nyesek banget pas liat SPT..setiap taun harus bayar pajak segini dan masih aja kudu lapor .. kesel gak sih...yaudah sih dibuat otomatis aja..ini kan ud dipotong langsung kenapa harus manual2 lagi lapor SPT https://t.co/MqIBQGFF1E
;@CNNIndonesia Adapun apabila terjadi kecurangan yang dilakukan oleh aparatur pajak itu mungkin karena adanya kesepakatan oleh aparatur pajak dengan WP. Tentunya hal ini mengakibatkan negara/daerah kehilangan potensi pajak.
;@PolJokesID Sholat itu fardhu, kalau pajak ya wajib.
;@BosPurwa Kira² boleh ga sih petugas pajak masuk chek mobil yg parkir DI MABES POLRI (plat dinas maupun plat biasa tp lg parkir) di POLDA² bahkan POLRES² saat jam dinas ? Soalnya klu dijalanan ga bakal di chek klu sesama anggota apalg pangkatx lebih tunggi. Pasti ??bilang SIAP KOMANDAN
;"@adypanha @CNNIndonesia Pemerintah memang perlu diancam agar lebih serius &amp; segera membersihkan Ditjen pajak &amp; bea cukai dari para tikusnya, jika dikembalikan ke saluran hukum. Apa masih percaya dg penegakan hukum di NKRI? Aparat hukumnya saja masih hobi main - main hukum, jadi masih jauh dari kata adil"
;Min saya lupa EFIN pajak saya, bisa dibantu min @kring_pajak
;cukup menyesal jogging jauh padahal uda lama kaga olaraga. napas mandek kek pajak rubicon
;"@kring_pajak #LupaEFIN 

A. Pribadi
B. Sudah"
;@CNNIndonesia si paling bayar pajak, yang salah 1 orang pegawai, ngehasut orang buat ga bayar pajak, dikira ormasnya dapet dana darimana kalau bukan pajak? donasi? yakin cukup dari donasi aja hmm
;Kasus Anak Pejabat Pajak Merembet ke Mana-mana, Sri Mulyani: Realita Pejabat Publik di Era Medsos, Harus Terima https://t.co/4jKbvwxSmY
;Budak! Ade yang kerje di pajak atau pernah bikin akun npwp online nda? Pas udah step ini trus ape agik ye? Mohon bantuannye ye. Makacih budak https://t.co/2gM0uzlcU9
;@DitjenPajakRI Mai nglamar jdi pegawe pajak syaratnya apa min ? Bosen nih miskin mulu
;@kersopesawatgm1 @DitjenPajakRI Ni orang Paling Bayar 300 rebu pertahun tapi berat.. Tapi make manfaat pajak mah enak ya kak.. Listrik subsidi, bbm subsidi, bpjs, pendidikan, dan banyak lainnya wkwkwkwk
